"initialisation_method","package","scores","p1","p2","mu_var1_comp1","mu_var1_comp2","mu_var2_comp1","mu_var2_comp2","sd_var1_var1_comp1","sd_var2_var1_comp1","sd_var2_var2_comp1","sd_var1_var1_comp2","sd_var2_var1_comp2","sd_var2_var2_comp2","OVL","entropy","true_parameters_factor"
"kmeans","mixtools","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.019416381684526,0.00223306729302521,0.0192783161053546,0.00422096362796759,0.00313685350528037,0.00369975132363091,0.0357028960174808,0.0351675935460969,0.0423598124018263,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","Rmixmod","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643607e-06,0.0206445902128749,0.00580876296212196,-0.0174510372215519,-0.0070928379642059,0.00597875706313844,-0.00818206257251752,-0.00848489929363039,0.0138618421094856,-0.0179032955268421,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"kmeans","Rmixmod","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.0194163816845259,0.00223306729302535,0.0192783161053546,0.0042209636279676,0.00313685350528037,0.0036997513236309,0.0357028960174808,0.0351675935460969,0.0423598124018263,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","bgmm","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643396e-06,0.0206445902128749,0.00580876296212196,-0.0174510372215519,-0.00709283796420601,0.00597875706313855,-0.00818206257251752,-0.0084848992936305,0.0138618421094857,-0.0179032955268422,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","bgmm","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.019416381684526,0.0022330672930252,0.0192783161053546,0.0042209636279676,0.00313685350528037,0.0036997513236309,0.0357028960174808,0.0351675935460969,0.0423598124018263,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","em R","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643372e-06,0.0206445902128749,0.00580876296212196,-0.0174510372215519,-0.0070928379642059,0.00597875706313844,-0.00818206257251741,-0.00848489929363039,0.0138618421094856,-0.0179032955268421,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","em R","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.019416381684526,0.00223306729302521,0.0192783161053546,0.0042209636279676,0.00313685350528037,0.00369975132363091,0.0357028960174808,0.0351675935460969,0.0423598124018263,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","EMCluster","bias",-0.000279999999999947,0.000279999999999961,-5.11898045619105e-06,0.0206445902128749,0.00580876296211841,-0.0174510372215522,-0.00709283796420146,0.00597875706313422,-0.0081820625725133,-0.00848489929363061,0.013861842109486,-0.0179032955268426,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","EMCluster","mse",0.000215191127272727,0.000215191127272727,0.0027458903244716,0.0194163816845258,0.00223306729302528,0.0192783161053546,0.00422096362796649,0.00313685350527946,0.00369975132362978,0.0357028960174808,0.0351675935460969,0.0423598124018263,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","flexmix","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643398e-06,0.0206445902128749,0.00580876296212196,-0.0174510372215519,-0.00487981186307995,0.0042089946862166,-0.00597159987711415,0.0121268993469501,-0.00244374757418275,0.00246659586895026,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","flexmix","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.019416381684526,0.00223306729302523,0.0192783161053546,0.00421387079228455,0.00313319819900985,0.00368516382726646,0.0373514316316603,0.0364507738266489,0.0437010015124659,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","GMKMcharlie","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643308e-06,0.0206445902128749,0.00580876296212196,-0.0174510372215519,-0.00709183796420598,0.00597875706313844,-0.00818106257251749,-0.00848389929363036,0.0138618421094857,-0.0179022955268421,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","GMKMcharlie","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.0194163816845257,0.00223306729302519,0.0192783161053546,0.00422094944329167,0.00313685350528037,0.00369973496050577,0.0357028790486822,0.0351675935460969,0.0423597765962352,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","mclust","bias",-0.000279999999999947,0.000279999999999975,-5.1189804564367e-06,0.0206445902128749,0.00580876296211841,-0.0174510372215519,-0.00709283796420601,0.00597875706313833,-0.00818206257251719,-0.00848489929363028,0.0138618421094856,-0.017903295526842,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","mclust","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.0194163816845258,0.00223306729302531,0.0192783161053546,0.00422096362796755,0.00313685350528037,0.0036997513236309,0.0357028960174808,0.0351675935460969,0.0423598124018263,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","mixtools","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643372e-06,0.0206445902128749,0.00580876296212196,-0.0174510372215519,-0.0070928379642059,0.00597875706313844,-0.00818206257251752,-0.00848489929363039,0.0138618421094856,-0.0179032955268421,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","mixtools","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.019416381684526,0.00223306729302521,0.0192783161053546,0.00422096362796759,0.00313685350528037,0.00369975132363091,0.0357028960174808,0.0351675935460969,0.0423598124018263,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","Rmixmod","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643607e-06,0.0206445902128749,0.00580876296212196,-0.0174510372215519,-0.0070928379642059,0.00597875706313844,-0.00818206257251752,-0.00848489929363039,0.0138618421094856,-0.0179032955268421,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"random","Rmixmod","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.0194163816845259,0.00223306729302535,0.0192783161053546,0.0042209636279676,0.00313685350528037,0.0036997513236309,0.0357028960174808,0.0351675935460969,0.0423598124018263,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","bgmm","bias",-0.00262650602409642,0.00262650602409636,0.000287826715069719,0.0238952761696858,0.00591670068565264,-0.0178996327849924,-0.00447364646084025,0.00402714347098199,-0.00595818327897724,-0.00336818374125103,0.00723543696417106,-0.0162506608800018,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","bgmm","mse",0.000211867091050066,0.000211867091050066,0.00230979556756413,0.0207947183723893,0.0019446965134357,0.0210356380637755,0.00407039335433709,0.00296618897449124,0.00361024783679454,0.0303848486403463,0.0306852614324358,0.042136647685951,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","em R","bias",-0.00262650602409642,0.00262650602409636,0.000287826715069719,0.0238952761696858,0.00591670068565264,-0.0178996327849924,-0.00447364646084025,0.00402714347098176,-0.00595818327897712,-0.00336818374125092,0.00723543696417095,-0.0162506608800017,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","em R","mse",0.000211867091050066,0.000211867091050066,0.00230979556756413,0.0207947183723893,0.00194469651343569,0.0210356380637755,0.00407039335433709,0.00296618897449124,0.00361024783679455,0.0303848486403463,0.0306852614324357,0.042136647685951,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","EMCluster","bias",-0.00262650602463088,0.00262650602463085,0.00028782671431547,0.0238952760775213,0.00591670068563843,-0.0178996326868389,-0.00447364646153348,0.00402714347083399,-0.00595818327906061,-0.00336818202447819,0.00723543513444336,-0.0162506589298251,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","EMCluster","mse",0.000211867091059602,0.000211867091059602,0.00230979556755067,0.0207947183827133,0.00194469651344108,0.0210356380863512,0.00407039335432464,0.00296618897453863,0.00361024783680835,0.0303848489988053,0.030685261626725,0.0421366477947686,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","flexmix","bias",-0.00262650602409642,0.00262650602409636,0.000287826715069719,0.0238952761696858,0.00591670068565264,-0.0178996327849924,-0.00224900405017525,0.00224846335268869,-0.00373716448717143,0.0168158536497625,-0.00876898420110273,0.00358990341267607,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","flexmix","mse",0.000211867091050066,0.000211867091050066,0.00230979556756413,0.0207947183723893,0.00194469651343571,0.0210356380637755,0.00407432322593449,0.00296867337585938,0.00360484522104949,0.0318920587793146,0.0318952853406597,0.0433812388308713,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","GMKMcharlie","bias",-0.00262650602409642,0.00262650602409636,0.000287826715069718,0.0238952761696858,0.00591670068565264,-0.0178996327849924,-0.00447264646084022,0.00402714347098176,-0.00595718327897721,-0.003367183741251,0.00723543696417106,-0.0162496608800018,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","GMKMcharlie","mse",0.000211867091050066,0.000211867091050066,0.00230979556756413,0.020794718372389,0.00194469651343571,0.0210356380637755,0.00407038440804417,0.00296618897449124,0.00361023592142799,0.0303848419049788,0.0306852614324357,0.0421366151856292,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mclust","bias",-0.00262650602409642,0.00262650602409636,0.000287826715069716,0.0238952761696858,0.00591670068564909,-0.0178996327849924,-0.00447364646084036,0.00402714347098165,-0.00595818327897668,-0.00336818374125092,0.00723543696417095,-0.0162506608800017,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mclust","mse",0.000211867091050066,0.000211867091050066,0.00230979556756413,0.020794718372389,0.00194469651343576,0.0210356380637755,0.00407039335433705,0.00296618897449124,0.00361024783679456,0.0303848486403463,0.0306852614324357,0.042136647685951,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mixtools","bias",-0.00262650602409642,0.00262650602409636,0.000287826715069719,0.0238952761696858,0.00591670068565264,-0.0178996327849924,-0.00447364646084014,0.00402714347098188,-0.00595818327897712,-0.00336818374125092,0.00723543696417106,-0.0162506608800017,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","mixtools","mse",0.000211867091050066,0.000211867091050066,0.00230979556756413,0.0207947183723893,0.00194469651343569,0.0210356380637755,0.00407039335433709,0.00296618897449124,0.00361024783679454,0.0303848486403463,0.0306852614324357,0.042136647685951,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","Rmixmod","bias",-0.00262650602409642,0.00262650602409636,0.000287826715069716,0.0238952761696858,0.00591670068565264,-0.0178996327849924,-0.00447364646084014,0.00402714347098188,-0.00595818327897712,-0.00336818374125092,0.00723543696417095,-0.0162506608800017,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"rebmix","Rmixmod","mse",0.000211867091050066,0.000211867091050066,0.00230979556756413,0.0207947183723891,0.0019446965134358,0.0210356380637755,0.00407039335433709,0.00296618897449124,0.00361024783679453,0.0303848486403463,0.0306852614324358,0.042136647685951,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_-0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","bgmm","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643378e-06,-0.0174510372215515,0.00580876296212196,-0.0206445902128755,-0.00709283796420601,0.00597875706313855,-0.00818206257251752,-0.0179032955268422,-0.0138618421094857,-0.0084848992936305,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","bgmm","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.0192783161053545,0.0022330672930252,0.0194163816845261,0.0042209636279676,0.00313685350528037,0.0036997513236309,0.0423598124018263,0.0351675935460969,0.0357028960174808,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","em R","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643372e-06,-0.0174510372215515,0.00580876296212196,-0.0206445902128755,-0.0070928379642059,0.00597875706313844,-0.00818206257251741,-0.0179032955268421,-0.0138618421094856,-0.00848489929363028,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","em R","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.0192783161053545,0.00223306729302521,0.0194163816845261,0.0042209636279676,0.00313685350528037,0.00369975132363091,0.0423598124018263,0.0351675935460968,0.0357028960174808,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","EMCluster","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643744e-06,-0.0174510372215515,0.00580876296212196,-0.0206445902128755,-0.0070928379642059,0.00597875706313844,-0.00818206257251752,-0.0179032955268421,-0.0138618421094856,-0.00848489929363039,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","EMCluster","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.0192783161053546,0.00223306729302533,0.0194163816845261,0.0042209636279676,0.00313685350528037,0.00369975132363091,0.0423598124018263,0.0351675935460968,0.0357028960174808,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","flexmix","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643398e-06,-0.0174510372215515,0.00580876296212196,-0.0206445902128755,-0.00487981186307995,0.0042089946862166,-0.00597159987711415,0.00246659586895026,0.00244374757418275,0.0121268993469501,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","flexmix","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.0192783161053546,0.00223306729302523,0.0194163816845261,0.00421387079228455,0.00313319819900985,0.00368516382726646,0.043701001512466,0.0364507738266489,0.0373514316316604,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","GMKMcharlie","bias",-0.000279999999999947,0.000279999999999975,-5.11898045643308e-06,-0.0174510372215515,0.00580876296212196,-0.0206445902128755,-0.00709183796420598,0.00597875706313844,-0.00818106257251749,-0.0179022955268421,-0.0138618421094856,-0.00848389929363036,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","GMKMcharlie","mse",0.000215191127272728,0.000215191127272728,0.00274589032447162,0.0192783161053546,0.00223306729302519,0.0194163816845261,0.00422094944329167,0.00313685350528037,0.00369973496050577,0.0423597765962352,0.0351675935460968,0.0357028790486822,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
"hc","mclust","bias",-0.000279999999999947,0.000279999999999975,-5.1189804564367e-06,-0.0174510372215515,0.00580876296211841,-0.0206445902128755,-0.00709283796420601,0.00597875706313833,-0.00818206257251719,-0.0179032955268421,-0.0138618421094856,-0.00848489929363028,0,0.47,"p1_0.9_p2_0.1_mu_var1_comp1_0_mu_var1_comp2_20_mu_var2_comp1_20_mu_var2_comp2_0_sd_var1_var1_comp1_1_sd_var2_var1_comp1_-0.8_sd_var2_var2_comp1_1_sd_var1_var1_comp2_1_sd_var2_var1_comp2_0.8_sd_var2_var2_comp2_1Nobservations_500"
